b2764,sulfite reductase,cysJ,8,same_operon
b1683,Fe-S cluster scaffold,sufB,1,same_operon
b1682,Fe-S cluster scaffold,sufC,2,same_operon
b1681,Fe-S cluster scaffold,sufD,1,same_operon
b3343,sulfur transfer protein,yheL,2,same_operon
b3344,sulfur transfer protein,yheM,2,same_operon
b3345,sulfur transfer protein,yheN,2,same_operon
b1600,spermidine efflux transporter,mdtJ,1,same_operon
b1599,spermidine efflux transporter,mdtI,1,same_operon
b0198,methionine transport,metI,1,same_operon
b0199,methionine transport,metN,2,same_operon
b0115,pyruvate dehydrogenase,aceF,24,same_operon
b0114,pyruvate dehydrogenase,aceE,24,same_operon
b3670,acetohydroxybutanoate synthase,ilvN,2,same_operon
b3671,acetohydroxybutanoate synthase,ilvB,2,same_operon
b2682,valine efflux,ygaZ,1,same_operon
b2683,valine efflux,ygaH,1,same_operon
b3543,dipeptide tranporter,dppB,1,same_operon
b3542,dipeptide tranporter,dppC,1,same_operon
b3541,dipeptide tranporter,dppD,1,same_operon
b3540,dipeptide tranporter,dppF,1,same_operon
b2203,periplasmic nitrate reductase,napB,1,same_operon
b2206,periplasmic nitrate reductase,napA,1,same_operon
b2820,recBCD helicase,recB,1,different_operon
b2822,recBCD helicase,recC,1,different_operon
b2819,recBCD helicase,recD,1,different_operon
b2316,acetyl-CoA carboxyltransferase,accD,2,different_operon
b0185,acetyl-CoA carboxyltransferase,accA,2,different_operon
b4000,nucleoid associated protein HU,hupA,1,different_operon
b0440,nucleoid associated protein HU,hupB,1,different_operon
b2509,exonuclease VII,xseA,1,different_operon
b0422,exonuclease VII,xseB,4,different_operon
b3300,sec translocase,secY,1,different_operon
b3981,sec translocase,secE,1,different_operon
b3175,sec translocase,secG,1,different_operon
b1812,4-amino-4-deoxychorismate synthase,pabB,1,different_operon
b3360,4-amino-4-deoxychorismate synthase,pabA,1,different_operon
b4261,lptBFG transporter,lptF,1,different_operon
b4262,lptBFG transporter,lptG,1,different_operon
b3201,lptBFG transporter,lptB,2,different_operon
b0083,ftsLBQ cell division complex,ftsL,1,different_operon
b2748,ftsLBQ cell division complex,ftsB,1,different_operon
b0093,ftsLBQ cell division complex,ftsQ,1,different_operon
b1712,integration host factor,ihfA,1,different_operon
b0912,integration host factor,ihfB,1,different_operon
b4033,maltose transporter,malF,1,different_operon
b4032,maltose transporter,malG,1,different_operon
b4035,maltose transporter,malK,2,different_operon
b0054,outer membrane LPS assemply complex,lptD,1,different_operon
b0641,outer membrane LPS assemply complex,lptE,1,different_operon
b3699,DNA gyrase,gyrB,2,different_operon
b2231,DNA gyrase,gyrA,2,different_operon
b4200,30S ribosome,rpsF,1,different_operon
b3303,30S ribosome,rpsE,1,different_operon
b3314,30S ribosome,rpsC,1,different_operon
b3165,30S ribosome,rpsO,1,different_operon
b3307,30S ribosome,rpsN,1,different_operon
b3298,30S ribosome,rpsM,1,different_operon
b3342,30S ribosome,rpsL,1,different_operon
b3297,30S ribosome,rpsK,1,different_operon
b3321,30S ribosome,rpsJ,1,different_operon
b3230,30S ribosome,rpsI,1,different_operon
b3065,30S ribosome,rpsU,1,different_operon
b0023,30S ribosome,rpsT,1,different_operon
b3316,30S ribosome,rpsS,1,different_operon
b4202,30S ribosome,rpsR,1,different_operon
b3311,30S ribosome,rpsQ,1,different_operon
b2609,30S ribosome,rpsP,1,different_operon
b2595,outer membrane protein assembly complex,bamD,1,different_operon
b0177,outer membrane protein assembly complex,bamA,1,different_operon
b2512,outer membrane protein assembly complex,bamB,1,different_operon
b2477,outer membrane protein assembly complex,bamC,1,different_operon
b3030,topoisomerase IV,parE,2,different_operon
b3019,topoisomerase IV,parC,2,different_operon
b2185,50S ribosome,rplY,1,different_operon
b3315,50S ribosome,rplV,1,different_operon
b3318,50S ribosome,rplW,1,different_operon
b1716,50S ribosome,rplT,1,different_operon
b3186,50S ribosome,rplU,1,different_operon
b3304,50S ribosome,rplR,1,different_operon
b2606,50S ribosome,rplS,1,different_operon
b3313,50S ribosome,rplP,1,different_operon
b3294,50S ribosome,rplQ,1,different_operon
b3310,50S ribosome,rplN,1,different_operon
b3301,50S ribosome,rplO,1,different_operon
b3231,50S ribosome,rplM,1,different_operon
b3983,50S ribosome,rplK,1,different_operon
b4203,50S ribosome,rplI,1,different_operon
b3305,50S ribosome,rplF,1,different_operon
b3308,50S ribosome,rplE,1,different_operon
b3317,50S ribosome,rplB,1,different_operon
b3320,50S ribosome,rplC,1,different_operon
b1717,50S ribosome,rpmI,1,different_operon
b3703,50S ribosome,rpmH,1,different_operon
b3299,50S ribosome,rpmJ,1,different_operon
b3185,50S ribosome,rpmA,1,different_operon
b3312,50S ribosome,rpmC,1,different_operon
b3637,50S ribosome,rpmB,1,different_operon
b3936,50S ribosome,rpmE,1,different_operon
b3302,50S ribosome,rpmD,1,different_operon
b3636,50S ribosome,rpmG,1,different_operon
b1089,50S ribosome,rpmF,1,different_operon
b3988,RNA polymerase,rpoC,1,different_operon
b3987,RNA polymerase,rpoB,1,different_operon
b3295,RNA polymerase,rpoA,2,different_operon
